State_of_Country,Market_Category,Product_Category,Grade,Low_Cap_Price,High_Cap_Price
21,452,0,0,4534,5803
21,58,0,1,3043,4452
23,57,0,0,4016,7774
4,458,16,0,8550,13443
4,458,10,0,6353,9312
18,23,10,2,1925,8246
18,23,12,2,6762,13772
20,40,0,0,3424,6615
3,63,0,1,1467,2483
3,62,0,0,2983,12483
10,61,13,2,9141,14330
21,443,0,0,4724,6548
21,58,0,1,3235,4286
0,268,0,2,2553,5706
2,350,1,3,5034,7831
17,358,0,3,4227,14487
17,13,0,3,618,2385
18,23,11,2,6450,13452
18,23,12,2,6842,14393
20,55,0,0,3959,6409
3,62,0,0,4369,12927
21,441,10,2,4161,6490
21,141,0,2,3903,5277
21,14,0,0,4207,5721
21,446,10,0,5264,7337
21,447,0,0,3550,5084
21,452,0,0,4623,5733
21,469,0,0,5140,7332
21,65,0,2,4020,6273
21,58,0,1,3173,4020
23,57,0,0,4575,7691
0,3,0,0,3901,5261
0,283,1,0,3576,7791
1,456,1,1,6476,8787
20,55,0,0,3825,5594
20,40,0,0,3752,6385
20,403,0,0,2444,3809
21,141,0,0,3853,5557
21,447,0,0,3600,4797
21,448,14,0,5022,7366
21,188,10,0,4470,6345
21,452,0,0,4350,5901
21,65,0,2,4383,6004
21,58,0,1,2926,4520
21,205,10,0,4682,7511
23,57,0,0,4802,7555
0,3,0,0,3330,4483
0,268,0,2,2842,5010
0,450,0,0,2947,5644
0,320,0,0,3494,6870
4,458,10,0,6277,9817
17,358,0,3,3249,15935
17,11,0,3,590,1237
20,55,0,0,4942,6621
3,62,0,0,3604,11640
21,437,0,0,4313,6643
21,141,0,0,3617,5270
21,443,0,0,4740,6062
21,467,0,0,4358,6184
21,162,0,1,5134,6779
21,165,0,0,3372,4975
21,446,10,0,5447,7583
21,452,0,0,4545,6279
21,65,0,2,4563,6280
17,358,0,3,3878,14648
20,55,0,0,4173,6141
23,57,0,0,3861,7378
0,283,1,0,5258,7226
0,320,0,0,2296,6561
1,456,1,1,5780,8100
17,358,0,3,4046,13455
20,55,0,0,4504,6999
20,137,0,0,4344,7316
21,441,10,2,4022,6401
21,198,0,2,4105,5563
21,65,0,2,4320,5966
21,470,1,0,2936,4734
0,268,0,2,2303,5361
17,358,0,3,4251,13554
20,55,0,0,4801,6904
20,68,1,0,936,1711
10,61,13,2,9209,12771
21,141,0,0,4081,4998
21,447,0,0,3518,4727
21,452,0,0,4227,6151
21,65,0,2,4782,6023
21,205,10,0,5275,7288
0,275,0,0,3985,5228
0,450,0,0,3158,5110
2,457,1,3,8613,14664
17,11,0,3,445,925
3,62,0,0,4318,11423
21,441,10,2,4097,6624
21,465,16,2,3109,13130
21,452,0,0,4437,6236
21,198,0,2,4041,5443
21,65,0,2,4308,5963
21,58,0,1,3049,4260
23,57,0,0,4069,7728
17,358,0,3,3750,15167
3,62,0,0,3653,12036
3,430,1,2,5517,7904
21,437,0,0,4480,6401
21,141,0,0,4030,5410
21,14,0,0,4005,5769
21,162,0,1,4791,6905
21,446,10,0,5325,8192
21,447,0,0,3406,4856
21,452,0,0,4453,6224
21,469,0,0,5523,6359
21,65,0,2,4496,6476
21,58,0,1,3138,4187
0,283,1,0,3623,7306
4,36,0,0,9728,12929
18,23,10,1,4076,7358
18,23,10,0,3117,5346
18,23,10,2,2435,3720
18,23,12,0,7300,10929
20,40,0,0,3781,6563
21,437,0,0,4523,6517
21,446,10,0,5917,8448
21,452,0,0,4317,6084
21,65,0,2,4467,6920
0,283,1,0,2834,5094
18,23,10,1,3049,7161
18,23,10,0,2471,3640
18,23,10,2,1885,2944
18,23,11,1,8100,13165
18,23,11,0,6542,10052
18,23,11,2,4537,8561
18,23,12,1,8368,13771
18,23,12,0,6399,10579
18,23,12,2,5414,9369
20,55,0,0,4689,6650
21,444,0,1,5044,7012
21,162,0,1,5066,6977
21,165,0,0,3486,4529
21,447,0,0,4052,4817
21,452,0,0,4614,5863
21,65,0,2,4503,6263
17,358,0,3,8961,13486
20,55,0,0,4865,6845
20,397,13,0,4861,7888
21,444,0,1,5227,6431
21,452,0,0,4402,6416
21,469,0,0,4983,7062
17,358,0,3,4421,14734
18,23,10,1,3000,6154
18,23,11,1,7899,12420
18,23,12,2,5250,8542
10,61,13,2,9525,13000
21,441,10,2,4665,6554
21,141,0,0,4117,5834
21,447,0,0,3669,5052
21,24,10,0,4401,5839
21,452,0,0,4666,6332
21,469,0,0,5066,7026
21,65,0,2,4559,6806
21,205,10,0,6128,8953
0,268,0,2,2660,5514
0,283,1,0,3815,11372
0,436,0,0,3406,5160
17,358,0,3,3503,15266
18,23,10,1,3161,7509
18,23,11,1,7472,11382
18,23,11,2,4299,8430
18,23,12,1,7797,13081
18,23,12,2,4902,9010
20,397,13,0,4992,7769
3,416,1,2,2372,6885
21,437,0,0,4854,6878
21,444,0,1,5388,7265
21,446,10,0,5788,7424
21,447,0,0,4145,5464
21,24,10,0,4027,5833
21,188,10,0,4141,6714
21,452,0,0,4238,6249
21,65,0,2,4634,6497
0,250,0,0,5040,7153
0,268,0,2,2409,5309
4,458,10,0,6956,10384
17,11,0,3,438,1346
18,23,11,1,7603,12400
18,23,11,0,6770,8523
18,23,12,0,5847,9345
18,23,12,2,4569,7226
19,44,13,1,7900,11581
21,444,0,1,5346,7258
21,447,0,0,3751,5551
21,452,0,0,4398,6010
21,469,0,0,5075,6966
5,471,0,1,2220,3088
0,268,0,2,2576,9835
17,358,0,3,9829,14545
18,23,11,1,7220,12263
18,23,12,1,7062,13372
20,397,13,0,4608,7004
3,63,0,1,4901,13623
3,62,0,0,3050,12830
21,437,0,0,4751,7424
21,441,10,2,3517,6775
21,444,0,1,5789,7196
21,448,10,0,3668,4974
21,452,0,0,4549,6279
21,469,0,0,5009,6784
21,205,10,0,6111,8062
20,55,0,0,4977,6887
20,94,0,0,1398,6115
20,397,13,0,4758,6269
21,437,0,0,5101,7046
21,441,10,2,4547,6119
21,14,0,0,4116,5751
21,447,0,0,3924,5699
21,24,10,0,4234,6052
21,452,0,0,4496,6157
21,198,0,2,4362,5991
0,454,1,0,3259,5271
0,268,0,2,2338,5230
0,283,1,0,5896,9532
4,458,10,0,6406,10014
17,39,0,3,4780,15884
18,23,10,1,3684,7087
18,23,10,2,1987,3418
21,441,10,2,4668,7117
21,141,0,0,3953,5451
21,162,0,1,4877,7095
21,447,0,0,3786,5743
21,24,10,0,4339,6022
21,452,0,0,4648,6331
21,469,0,0,5281,6822
0,283,1,0,5209,7630
17,358,0,3,9984,14398
21,444,0,1,5623,7766
21,165,0,0,3791,5320
21,188,10,0,4120,6265
21,452,0,0,4352,5786
21,469,0,0,4969,6805
0,450,0,0,902,1707
17,358,0,3,4184,14076
20,73,0,0,1938,2782
20,104,13,0,1217,5253
20,397,13,0,4550,6996
20,403,0,0,2660,3576
3,423,15,0,4661,8169
21,437,0,0,5211,7413
21,141,0,0,4191,5663
21,37,0,0,4429,6547
21,443,0,0,4858,6155
21,165,0,0,3665,5508
21,447,0,0,4128,5502
21,65,0,2,4604,6719
0,283,1,0,5673,9323
17,358,0,3,4309,13277
18,23,10,1,3940,6337
21,437,0,0,5300,7011
21,443,0,0,4320,6198
21,14,0,0,4017,5300
21,165,0,0,3662,5596
21,452,0,0,4943,6695
21,65,0,2,4934,6311
0,268,0,2,2679,10469
4,458,10,0,7121,11514
17,358,0,3,4505,14923
17,11,0,3,567,1309
10,61,13,2,11149,16181
21,441,10,2,4811,7067
21,37,0,0,4305,6633
21,443,0,0,4367,6487
21,14,0,0,4295,5880
21,162,0,1,5399,7773
21,447,0,0,3746,5736
21,452,0,0,4778,6358
21,469,0,0,4985,6901
21,65,0,2,4805,6772
0,268,0,2,2519,5890
0,283,1,0,2924,7951
17,358,0,3,4511,12934
18,23,10,1,3825,7100
20,403,0,0,2457,3547
3,74,0,0,5959,8763
3,62,0,0,5360,13500
21,441,10,2,4617,6862
21,443,0,0,4670,6263
21,447,0,0,4042,5662
21,452,0,0,4545,6067
21,65,0,2,4739,7076
20,94,0,2,1480,6516
21,446,10,0,5605,8137
21,447,0,0,3963,5313
21,452,0,0,4294,6599
21,469,0,0,5137,6999
21,65,0,2,4616,7291
0,283,1,0,2699,8154
2,350,1,1,4788,8035
4,458,10,0,6775,10051
17,358,0,3,9483,13644
21,437,0,0,5532,8099
21,443,0,0,4588,6401
21,447,0,0,4170,6071
21,452,0,0,5012,6396
17,358,0,3,4585,14513
21,469,0,0,5247,6983
0,436,0,0,3278,5351
20,104,13,0,1873,5148
21,441,10,0,4999,7114
21,443,0,0,4691,6337
21,446,10,0,5492,7941
21,24,10,0,4381,6585
21,65,0,2,4675,7303
4,17,15,0,11645,16033
17,358,0,3,4662,14623
20,104,13,0,1768,5893
20,403,0,0,2518,3418
21,162,0,1,5139,7671
21,446,10,0,5575,7324
21,447,0,0,4399,5726
21,65,0,2,4684,6872
0,268,0,2,2939,5477
4,458,10,0,7473,9757
17,39,0,3,4888,8406
20,73,0,0,1893,2560
21,437,0,0,5266,8235
21,141,0,0,4447,5951
21,37,0,0,5225,7217
21,14,0,0,4336,5498
21,446,10,0,5748,7841
21,447,0,0,4300,6237
21,24,10,0,4637,6643
0,1,0,0,516,953
0,268,0,2,2458,5137
17,358,0,3,7823,10580
18,23,10,0,3074,4790
18,23,10,2,1875,4004
20,73,0,0,1394,1932
20,397,13,0,4615,6999
21,437,0,0,5765,7187
21,14,0,0,4277,5803
21,447,0,0,4595,5799
21,24,10,0,4512,6590
21,188,10,0,4486,6241
0,454,1,0,3001,5292
0,268,0,2,2465,4848
19,44,13,1,7746,12043
20,73,0,0,1689,2082
20,104,13,0,1766,5544
20,397,13,0,4675,6552
21,37,0,0,5202,7113
21,444,0,1,5664,7465
21,447,0,0,4551,6331
21,469,0,0,5220,7079
21,65,0,2,1323,1985
21,220,12,0,3105,4961
4,458,10,0,7189,10175
17,358,0,3,3919,16124
20,104,13,0,1598,5118
21,141,0,0,3736,5300
21,165,0,0,3908,6010
5,471,0,1,2027,3272
17,358,0,3,10969,16140
20,137,0,0,5085,9458
21,165,0,0,4024,5811
21,452,0,0,4915,6496
17,358,0,3,4396,15377
18,23,10,2,2481,6680
20,75,0,2,1419,3884
20,403,0,0,2608,3639
21,441,10,0,4881,6838
21,446,10,0,6222,7994
21,24,10,0,4898,6344
21,188,10,0,4845,6781
21,452,0,0,4479,6219
21,65,0,2,4882,6977
0,256,0,0,9574,13582
17,358,0,3,8521,14822
18,23,10,2,2343,7349
20,104,13,0,1751,5778
20,75,0,0,294,568
20,114,14,0,2054,4091
3,63,0,1,3882,9759
21,437,0,0,5639,8059
21,447,0,0,4817,6186
21,452,0,0,5051,6883
21,65,0,2,4965,6919
0,268,0,2,3123,5460
17,358,0,3,4394,15584
20,104,13,0,1372,5153
20,137,0,0,6405,13192
3,63,0,1,3993,9403
21,441,10,0,4762,7205
21,446,10,0,5849,8370
21,447,0,0,4623,6123
21,24,10,0,4787,6556
21,452,0,0,4426,7203
21,469,0,0,5010,7168
21,65,0,2,4953,6911
17,10,15,3,964,1666
20,104,13,0,1477,5165
20,22,0,0,6401,8611
3,63,0,1,3124,9391
3,423,15,0,4675,7701
3,62,0,0,4870,9060
21,441,10,0,5101,7238
21,141,0,0,3817,5775
21,14,0,0,4256,5760
21,447,0,0,4471,6821
21,452,0,0,4829,6606
21,65,0,2,4637,8545
20,104,13,0,2345,5389
21,141,0,0,4269,5660
21,444,0,1,5701,8265
21,14,0,0,4263,5697
21,447,0,0,4740,6437
21,452,0,0,4902,6758
21,469,0,0,5512,6931
21,65,0,2,4544,8673
4,458,10,0,6448,9989
17,358,0,3,8543,16161
17,39,0,3,4558,9775
20,104,13,0,2048,5121
3,63,0,1,4061,10251
3,62,0,0,4301,11568
21,37,0,0,4265,6530
21,14,0,0,3832,5690
21,162,0,1,5371,7643
21,452,0,0,4772,6534
21,65,0,2,5013,8964
0,320,0,0,2264,10746
17,358,0,3,10646,14130
20,137,0,0,4040,10627
0,367,0,0,7624,14618
17,358,0,3,4234,5223
18,23,10,2,2473,6418
3,423,15,0,4681,9078
3,62,0,0,7020,14897
21,437,0,0,5815,8241
21,441,10,2,5005,7916
21,452,0,0,4910,6549
21,469,0,0,5589,7368
17,358,0,3,4486,15874
3,62,0,0,8912,14376
21,437,0,0,6272,8812
21,14,0,0,4461,5884
21,76,0,0,3577,5496
21,452,0,0,4681,6395
0,454,1,0,3158,5812
0,268,0,2,3173,5640
17,358,0,3,4472,13989
20,79,0,0,1045,1464
20,403,0,0,2630,3680
21,437,0,0,6432,9114
21,443,0,0,4574,6044
21,444,0,1,5618,7679
21,198,0,0,4761,6203
0,235,0,2,2019,2969
17,358,0,3,4373,15749
17,11,0,3,963,1247
18,23,10,2,2403,7003
20,40,0,0,5770,7930
3,62,0,0,8992,12634
21,441,10,2,5400,6840
21,141,0,0,4074,5241
21,447,0,0,4568,6014
21,76,0,0,4083,5414
21,452,0,0,4917,6949
21,65,0,2,5054,7111
3,74,0,0,6848,9124
21,141,0,0,4458,5705
21,452,0,0,5277,6457
23,236,0,0,3670,9091
20,73,0,0,2186,3027
21,444,0,1,5503,7235
21,162,0,1,5130,7094
21,165,0,0,4130,5698
21,446,10,0,5840,7927
21,452,0,0,4897,6324
21,469,0,0,5546,7327
21,65,0,2,4874,7288
17,358,0,3,4543,14212
21,444,0,1,5336,7922
21,452,0,0,5023,6570
17,358,0,3,4708,15934
17,39,0,3,5129,9060
21,441,10,0,5020,7445
21,141,0,0,3920,5332
21,452,0,0,4976,6752
21,65,0,2,5098,6740
0,256,0,0,6223,17788
2,350,1,1,5708,10197
17,13,0,3,473,2187
20,34,1,2,1007,1308
21,165,0,0,4372,6162
21,447,0,0,4419,6159
21,452,0,0,4899,6664
0,268,0,2,2958,4978
17,39,0,3,5899,10556
3,63,0,1,5994,11052
3,423,15,0,4850,8773
21,81,0,2,1063,1497
21,447,0,0,4845,6179
21,65,0,2,5567,7022
2,350,1,1,5628,8934
17,358,0,3,8394,14759
17,10,15,3,1125,2090
17,11,0,3,739,979
3,423,15,0,5828,8212
21,444,0,1,5462,7457
21,14,0,0,4197,6001
21,447,0,0,5079,6405
0,268,0,2,2824,5115
0,450,0,0,4151,11713
17,13,0,3,468,2061
17,39,0,3,5495,9666
20,94,0,2,2316,7577
21,447,0,0,4716,6318
21,452,0,0,5019,6874
0,268,0,2,3754,6230
0,283,1,0,4948,7429
0,320,0,0,6078,11369
17,358,0,3,10859,14173
3,423,15,0,5542,9338
21,443,0,0,4537,6105
21,446,10,0,5921,8473
21,447,0,0,4668,6741
21,452,0,0,5171,7380
21,65,0,2,5273,7209
0,256,0,0,1891,7978
0,283,1,0,4614,9396
17,358,0,3,10747,16570
20,104,13,0,1798,5401
21,141,0,0,4329,5721
21,452,0,0,5133,6731
21,469,0,0,5655,7489
1,83,0,0,919,2478
3,423,15,0,5243,8990
21,441,10,0,4892,7921
21,452,0,0,5207,6734
21,469,0,0,5124,7355
21,65,0,2,5349,7176
0,283,1,0,4304,7640
21,441,10,0,5328,7101
21,24,10,0,5143,6924
21,452,0,0,5130,6682
21,65,0,2,5326,7304
0,320,0,0,4932,10791
17,358,0,3,9673,15573
17,39,0,3,5177,9443
17,11,0,3,865,1211
3,74,0,0,7530,9904
21,441,10,0,4859,7844
21,141,0,0,4145,5401
21,467,0,0,4787,6449
21,447,0,0,4903,6390
21,24,10,0,4566,6177
21,76,0,0,4039,5304
21,452,0,0,5251,6914
21,469,0,0,5593,7828
21,65,0,2,5214,7910
17,358,0,3,4831,13812
17,13,0,3,1172,1921
20,104,13,0,1983,5617
3,63,0,1,9325,14527
3,62,0,0,4553,11520
21,14,0,0,4236,6531
21,447,0,0,5050,6908
21,24,10,0,4787,6584
21,188,0,0,4581,6320
21,452,0,0,4945,7020
21,469,0,0,5634,7518
21,65,0,2,5281,7588
1,82,0,0,4149,6689
17,11,0,3,499,695
21,441,10,0,4873,7837
21,443,0,0,4744,7316
21,445,0,0,4165,6178
21,14,0,0,4280,5967
21,24,10,0,5013,7131
21,452,0,0,4789,6605
21,65,0,2,5153,7305
0,283,1,0,4568,7540
21,444,0,1,5501,8148
21,14,0,0,4279,5941
21,162,0,1,5424,7717
21,165,0,0,4496,6501
21,24,10,0,4643,6105
21,65,0,2,5214,6778
0,320,0,0,5450,13188
17,358,0,3,4144,13009
21,443,0,0,5651,7949
21,14,0,0,4126,5801
21,165,0,0,5033,7375
21,198,0,0,4650,6104
21,470,1,0,4033,5804
2,350,1,1,6340,10275
17,358,0,3,4364,14458
20,403,0,0,2541,3555
20,56,0,0,456,648
21,441,10,0,5025,8370
21,443,0,0,6182,8222
21,165,0,0,4780,6609
21,65,0,2,5337,7427
0,320,0,0,4895,12831
20,73,0,0,1591,2322
3,63,0,1,6545,14289
21,441,10,2,4947,8223
21,141,0,0,4148,5710
21,443,0,0,6631,9415
21,447,0,0,5317,6908
21,198,0,2,4510,6168
21,65,0,2,4847,6991
21,58,0,0,3094,4674
21,211,0,0,4219,6786
4,458,16,0,6973,8826
17,358,0,3,4179,12996
20,114,14,0,1377,2523
20,403,0,0,2495,3680
3,74,0,0,7242,10566
3,423,15,0,5322,9897
21,437,0,0,8056,9607
21,441,10,0,5287,8197
21,467,0,0,5124,7681
21,165,0,0,4912,6921
21,447,0,0,5298,7779
21,167,0,0,4981,7242
21,198,0,2,4262,6687
21,58,0,0,3312,4696
0,103,0,1,9618,16625
2,350,1,1,5739,9631
19,44,13,1,9157,13701
20,114,14,0,1589,2701
21,441,10,0,5038,8165
21,443,0,0,5658,8363
21,165,0,0,5001,7465
21,447,0,0,5559,7167
21,448,14,0,5568,7253
21,76,0,0,4608,6433
21,452,0,0,5262,7436
17,13,0,3,480,1964
3,423,15,0,5485,9314
3,80,0,0,3532,5121
21,141,0,0,4444,5511
21,445,0,0,4279,7095
21,165,0,0,4469,6884
21,447,0,0,5173,7403
21,449,0,0,5413,7497
21,452,0,0,4825,6716
21,469,0,0,5351,8243
21,198,0,2,4438,6286
21,58,0,0,3384,4199
21,220,12,0,1757,2638
4,458,16,0,9024,13024
17,358,0,3,4259,15170
3,62,0,0,4478,13408
21,437,0,0,7509,10562
21,141,0,0,4479,5661
21,444,0,1,5934,8806
21,447,0,0,5514,8055
21,76,0,0,4326,6865
21,198,0,2,4593,6285
21,58,0,0,3251,4634
0,283,1,0,4692,9830
17,358,0,3,4201,6364
21,452,0,0,4684,6733
21,198,0,2,4867,6290
21,470,1,0,3870,5642
17,358,0,3,4473,15504
3,74,0,0,6251,9108
21,443,0,0,5692,8117
21,447,0,0,5792,7512
21,452,0,0,5041,7160
3,423,15,0,4989,9898
21,437,0,0,7201,10597
21,441,10,2,5807,8177
21,141,0,0,4190,6201
21,444,0,1,5977,8438
21,445,0,0,4636,7263
21,165,0,0,4559,6752
21,447,0,0,5233,7264
21,452,0,0,5135,6708
21,198,0,2,4852,6103
21,58,0,0,3682,4813
1,455,0,0,826,1746
17,358,0,3,4982,15199
18,23,0,0,4624,6540
20,389,0,1,2260,3448
20,104,13,0,2423,7197
3,63,0,1,11112,12791
21,444,0,1,6177,8496
21,162,0,1,5795,8388
21,446,10,0,6598,8163
21,452,0,0,5150,6837
21,469,0,0,5447,7443
21,58,0,0,3734,4780
0,268,0,2,6546,9342
0,283,1,0,3743,5073
17,358,0,3,10272,15137
3,423,15,0,5284,9618
21,165,0,0,4818,7435
21,447,0,0,5553,7672
21,452,0,0,4802,7028
21,198,0,2,4732,6337
20,73,0,0,2352,3356
3,423,15,0,5221,10311
3,80,0,0,3057,4857
21,437,0,0,7594,10557
21,443,0,0,5508,8095
21,447,0,0,5457,9116
4,458,10,0,6405,9421
17,460,15,3,858,1946
20,94,0,2,3051,9645
20,104,13,0,2522,7756
20,463,10,0,1571,3392
3,80,0,0,3157,4886
21,437,0,0,7510,10814
21,14,0,0,4691,5950
21,165,0,0,4908,7033
21,447,0,0,5438,7792
21,452,0,0,5240,6964
21,198,0,2,4797,6292
21,58,0,0,3806,4988
17,358,0,3,3751,13452
20,85,1,2,1805,2627
3,80,0,0,2738,4338
21,14,0,0,4711,6402
21,87,0,0,4953,6793
21,452,0,0,5187,6978
21,198,0,2,4676,6001
17,358,0,3,10003,14218
20,104,13,0,2594,7519
21,437,0,0,7362,11082
21,14,0,0,4585,6272
21,446,10,0,6136,9239
21,452,0,0,5196,7018
21,198,0,2,4673,6150
0,320,0,0,6280,12018
17,358,0,3,4374,15085
3,423,15,0,5035,9993
21,441,10,0,6148,8608
21,14,0,0,4555,6091
21,162,0,1,5786,8547
21,446,10,0,6535,8461
21,447,0,0,5324,7130
21,76,0,0,4914,8517
21,452,0,0,5090,7110
21,58,0,0,4303,5812
17,460,0,3,889,1253
17,358,0,3,4451,14936
21,437,0,0,7582,10543
21,443,0,0,5665,8204
21,149,10,0,6980,9228
21,444,0,1,6136,8336
21,162,0,1,6088,8618
21,165,0,0,5265,7212
21,446,10,0,6465,8410
21,452,0,0,5306,6629
17,460,0,3,1005,1603
17,10,15,3,1104,2558
20,397,13,0,1174,1722
20,34,1,2,883,1374
3,423,15,0,4931,9202
21,14,0,0,4255,6392
21,165,0,0,5000,7722
21,87,0,0,4521,7427
21,452,0,0,5166,6982
21,198,0,2,4776,6231
21,58,13,0,4607,5714
2,350,1,1,5947,9750
3,80,0,0,3591,6222
21,437,0,0,8038,10355
21,149,10,0,7262,10480
21,165,0,0,4883,6958
21,449,0,0,5453,8029
21,87,0,0,5219,6837
21,452,0,0,5239,6903
21,198,0,2,5078,6384
21,211,0,0,5584,7000
17,460,0,3,983,1473
17,13,0,3,468,2095
20,104,13,0,3892,8683
21,437,0,0,7181,10294
21,443,0,0,5530,7704
21,149,10,0,6969,10893
21,444,0,1,6517,9412
21,445,0,0,5288,8392
21,165,0,0,5028,7508
21,198,0,2,4715,6652
17,358,0,3,8495,16513
21,443,0,0,5656,8506
21,149,10,0,6992,9939
21,165,0,0,5538,7759
21,452,0,0,5427,6726
17,358,0,3,3748,13546
18,23,10,0,1469,7046
3,74,0,0,6316,9545
3,423,15,0,5693,10443
21,437,0,0,6974,11150
21,165,0,0,5538,7506
21,446,10,0,5907,8987
21,452,0,0,5327,7549
21,58,13,0,4459,5931
17,38,0,3,6142,10108
18,23,10,0,1534,7249
21,437,0,0,7439,10707
21,443,0,0,6210,8502
21,149,10,0,7782,10792
21,14,0,0,4431,6261
21,165,0,0,5510,7503
21,87,0,0,4927,7073
21,452,0,0,5132,6842
4,458,16,0,9669,13261
20,104,13,0,3712,9082
21,165,0,0,5252,6907
21,447,0,0,5626,7554
21,452,0,0,5231,7022
21,58,13,0,4797,6411
17,358,0,3,4389,15191
21,437,0,0,7778,10724
21,14,0,0,4322,6017
21,165,0,0,5433,7864
21,24,10,0,5014,7171
21,87,0,0,4714,6817
21,452,0,0,5239,7453
2,350,1,1,7075,11405
3,80,0,0,3286,6622
21,437,0,0,7183,10643
21,14,0,0,4246,6119
21,24,10,0,5691,7238
21,449,0,0,6259,7989
21,452,0,0,5422,6928
21,58,13,0,4781,6053
17,358,0,3,3959,14648
21,443,0,0,6212,8306
21,149,10,0,6987,10049
21,446,10,0,6808,9441
21,24,10,0,5537,7544
21,452,0,0,5255,6990
3,63,0,1,9599,13613
21,14,0,0,4172,6051
17,358,0,3,3867,13574
20,104,13,0,3647,8921
20,56,0,0,1095,1629
21,441,10,0,5941,8209
21,14,0,0,4736,5803
21,446,10,0,6760,9513
21,447,0,0,6018,7393
21,24,10,0,4952,6913
21,452,0,0,5303,6904
21,58,13,0,4915,6514
17,358,0,3,4209,13436
20,84,10,0,1601,2552
21,14,0,0,4435,6651
21,87,0,0,5134,7055
21,452,0,0,5551,7097
21,58,13,0,4999,6625
0,103,0,1,7280,11489
0,103,0,2,5888,9196
17,358,0,3,3906,13874
17,11,0,3,586,809
21,14,0,0,4798,6364
21,452,0,0,5555,7152
20,104,13,0,3541,7682
3,423,15,0,4843,8913
21,445,0,0,6445,9592
21,24,10,0,5277,7128
21,76,0,0,5688,8193
21,87,0,0,4825,6674
21,452,0,0,5322,7088
17,13,0,3,514,1699
18,23,10,2,1826,6372
21,441,10,2,6088,7959
21,149,10,0,7421,10124
21,444,0,1,5962,8925
21,162,0,1,5787,8048
21,447,0,0,5388,7413
21,87,0,0,4541,6692
21,452,0,0,5389,7546
21,58,13,0,5147,6859
17,11,0,3,309,1864
21,437,0,0,7660,10438
21,441,10,2,6242,9080
21,149,10,0,7420,9792
21,14,0,0,4467,6105
21,447,0,0,5836,8021
21,24,10,0,5393,7481
21,76,0,0,6247,8765
21,452,0,0,5540,6962
21,58,13,0,5242,7315
17,358,0,3,9109,14794
21,14,0,0,4300,5844
21,87,0,0,4831,6557
21,452,0,0,5632,6939
2,350,1,3,6646,9290
17,358,0,3,4345,13528
20,104,0,0,3409,8173
21,445,0,0,6151,9334
21,14,0,0,4638,6589
21,162,0,1,6032,8465
21,165,0,0,5741,7496
21,452,0,0,5388,7493
0,450,0,0,6166,9904
17,358,0,3,4223,13603
20,93,0,1,6658,13376
3,423,15,0,5509,9435
21,441,10,2,6320,8862
21,14,0,0,4494,5895
21,165,0,0,5208,7758
21,447,0,0,5539,8119
21,24,10,0,4887,7407
21,87,0,0,4810,6872
21,452,0,0,5875,7633
21,58,13,0,4958,7193
17,358,0,3,8335,13617
20,137,0,0,7883,14176
21,441,10,2,6063,8401
21,443,0,0,5910,7774
21,14,0,0,4171,6053
21,447,0,0,5697,7336
21,24,10,0,5211,7686
21,87,0,0,4548,6839
21,452,0,0,5504,7220
21,58,13,0,5276,7199
17,462,0,3,3576,5804
17,358,0,3,4096,12420
21,441,10,0,6453,8134
21,443,0,0,6272,8257
21,14,0,0,4685,6168
21,165,0,0,5542,7104
21,447,0,0,5516,7495
21,24,10,0,5340,7107
21,76,0,0,6200,8538
21,452,0,0,5868,7530
21,58,13,0,5395,7471
0,450,0,0,6263,11856
3,74,0,0,8151,12336
21,14,0,0,4496,6409
21,447,0,0,5595,7909
21,449,0,0,6287,8801
21,452,0,0,5638,7578
21,58,13,0,5428,7735
21,445,0,0,6707,9964
21,14,0,0,4162,5900
21,87,0,0,4686,6331
21,452,0,0,5728,7663
17,358,0,3,9388,12641
21,87,0,0,4705,6509
21,452,0,0,5612,7753
21,220,12,0,5509,7630
17,460,15,3,738,1151
17,358,0,3,9615,12956
17,11,0,3,614,2057
21,437,0,0,7531,11066
21,441,10,0,6492,8598
21,443,0,0,5944,8091
21,149,10,0,6760,9551
21,24,10,0,5165,7100
21,452,0,0,5438,7992
21,58,13,0,5697,7964
21,220,12,0,5122,7573
2,350,1,1,5690,10908
17,358,0,3,8384,14073
3,423,15,0,4963,8374
21,437,0,0,7994,11337
21,443,0,0,6555,8384
21,446,10,0,6484,8845
21,24,10,0,5041,7642
21,87,0,0,4637,5930
21,452,0,0,5885,8162
21,58,13,0,5497,7865
17,358,0,3,9369,13283
20,104,0,0,3621,7998
21,441,10,0,6090,9114
21,37,1,0,5455,8483
21,447,0,0,5231,8004
21,24,10,0,5529,7529
21,76,0,0,6336,8940
21,87,0,0,2175,6550
21,452,0,0,5500,7019
21,437,0,0,7213,9802
21,14,0,0,4483,6614
21,447,0,0,5709,7596
21,24,10,0,5392,7811
21,87,0,0,4797,6020
21,452,0,0,5611,7803
21,149,10,0,7240,10638
21,447,0,0,5807,7433
21,24,10,0,5596,7889
21,449,0,0,683,987
21,452,0,0,5795,7958
2,350,1,1,6922,11238
17,358,0,3,8438,13743
17,11,0,3,845,1227
21,437,0,0,6640,9182
21,441,10,0,6427,8745
21,443,0,0,5867,8927
21,162,0,1,5730,8597
21,447,0,0,5658,7688
21,87,0,0,4769,6316
21,452,0,0,5593,8148
21,443,0,0,5831,8476
21,452,0,0,6036,7125
